客户号,客户姓名,性别,年龄_连续,婚姻状态,户籍,教育程度,居住类型,职业类别,工作年限,个人收入_连续,保险缴纳,车辆情况,信用总评分,信用等级,额度,审批结果
0000999993899894,anon_S9850,男,28,未婚,江西,本科,租房,私营企业,5,920000000,无,无,77,C-普通客户,20000,0-通过
0000999993889252,anon_S8857,男,26,未婚,浙江,大专,租房,其他企业,6,1865000,无,无,77,C-普通客户,20000,0-通过
0000999993883169,anon_S8253,女,28,已婚,浙江,初中及以下,租房,私营企业,20,700000,无,无,77,C-普通客户,20000,0-通过
0000999993883216,anon_S8258,男,27,已婚,重庆,本科,租房,个体户,4,700000,无,无,77,C-普通客户,20000,0-通过
0000999993889376,anon_S8869,男,22,未婚,河南,初中及以下,租房,外资企业,18,1880000,无,无,77,C-普通客户,20000,0-通过
0000999993883793,anon_S8316,男,28,未婚,湖北,初中及以下,租房,私营企业,14,807777,无,无,77,C-普通客户,20000,0-通过
0000999993897354,anon_S9664,男,26,未婚,黑龙江,大专,租房,国有企业,6,23000000,无,无,77,C-普通客户,20000,0-通过
0000999993883318,anon_S8268,女,28,未婚,青海,大专,租房,私营企业,8,720000,无,无,77,C-普通客户,20000,0-通过
0000999993889514,anon_S8883,男,27,未婚,宁夏,本科,租房,私营企业,4,1920000,无,无,77,C-普通客户,20000,0-通过
0000999993897637,anon_S9692,女,29,离异,山西,高中,租房,私营企业,11,25000000,无,无,77,C-普通客户,20000,0-通过
0000999993883931,anon_S8330,男,28,未婚,福建,大专,租房,国有企业,8,820000,无,无,77,C-普通客户,20000,0-通过
0000999993897739,anon_S9702,男,28,未婚,上海,大专,租房,私营企业,8,26050000,无,无,77,C-普通客户,20000,0-通过
0000999993897398,anon_S9668,男,30,未婚,陕西,高中,租房,私营企业,12,23966000,无,无,77,C-普通客户,20000,0-通过
0000999993858097,anon_S5755,男,35,未婚,北京,本科,租房,私营企业,12,105000,有,有,77,C-普通客户,20000,0-通过
0000999993889525,anon_S8884,男,27,离异,四川,本科,租房,私营企业,4,1920000,无,无,77,C-普通客户,20000,0-通过
0000999993884662,anon_S8403,女,39,未婚,广西,初中及以下,租房,私营企业,9,894700,无,无,77,C-普通客户,20000,0-通过
0000999993889648,anon_S8896,男,33,未婚,上海,初中及以下,租房,私营企业,10,1968075,无,无,77,C-普通客户,20000,0-通过
0000999993889682,anon_S8899,男,29,未婚,广西,高中,租房,私营企业,11,1968075,无,无,77,C-普通客户,20000,0-通过
0000999993889717,anon_S8902,女,29,未婚,上海,高中,租房,外资企业,11,1970000,无,无,77,C-普通客户,20000,0-通过
0000999993889728,anon_S8903,男,29,已婚,青海,高中,租房,私营企业,11,1970000,无,无,77,C-普通客户,20000,0-通过
0000999993871380,anon_S7078,女,39,离异,四川,硕士及以上,租房,其他企业,14,260625,有,无,77,C-普通客户,20000,0-通过
0000999993889762,anon_S8907,女,29,未婚,吉林,初中及以下,租房,私营企业,10,1970000,无,无,77,C-普通客户,20000,0-通过
0000999993897808,anon_S9709,男,27,未婚,青海,本科,租房,国有企业,4,26050000,无,无,77,C-普通客户,20000,0-通过
0000999993897842,anon_S9713,男,28,未婚,河南,大专,租房,外资企业,8,27920000,无,无,77,C-普通客户,20000,0-通过
0000999993889897,anon_S8920,男,28,已婚,江西,本科,租房,私营企业,5,2000000,无,无,77,C-普通客户,20000,0-通过
0000999993897853,anon_S9714,男,30,未婚,青海,高中,租房,个体户,12,27920000,无,无,77,C-普通客户,20000,0-通过
0000999993890007,anon_S8931,男,26,未婚,福建,大专,租房,私营企业,6,2096244,无,无,77,C-普通客户,20000,0-通过
0000999993884844,anon_S8421,男,28,未婚,吉林,初中及以下,租房,私营企业,13,911960,无,无,77,C-普通客户,20000,0-通过
0000999993897922,anon_S9638,男,27,未婚,广东,本科,租房,外资企业,4,28000000,无,无,77,C-普通客户,20000,0-通过
0000999993890121,anon_S8943,男,28,未婚,湖南,初中及以下,租房,私营企业,15,2140000,无,无,77,C-普通客户,20000,0-通过
0000999993895630,anon_S9492,男,29,未婚,陕西,高中,租房,私营企业,11,11000000,无,无,77,C-普通客户,20000,0-通过
0000999993890201,anon_S8951,男,25,未婚,江苏,大专,租房,外资企业,5,2173620,无,无,77,C-普通客户,20000,0-通过
0000999993885032,anon_S8440,男,26,未婚,浙江,大专,租房,外资企业,6,980000,无,无,77,C-普通客户,20000,0-通过
0000999993885076,anon_S8444,男,28,未婚,宁夏,初中及以下,租房,私营企业,14,980000,无,无,77,C-普通客户,20000,0-通过
0000999993896065,anon_S9535,男,27,已婚,山西,本科,租房,私营企业,4,12572920,无,无,77,C-普通客户,20000,0-通过
0000999993890405,anon_S8971,女,27,未婚,山西,本科,租房,私营企业,4,2275205,无,无,77,C-普通客户,20000,0-通过
0000999993869892,anon_S6930,男,22,已婚,河南,高中,自购房,其他企业,4,236000,有,有,77,C-普通客户,20000,0-通过
0000999993897988,anon_S9644,男,30,未婚,海南,高中,租房,外资企业,12,28000000,无,无,77,C-普通客户,20000,0-通过
0000999993890529,anon_S8983,女,27,已婚,湖北,本科,租房,私营企业,4,4700000,无,无,77,C-普通客户,20000,0-通过
0000999993866018,anon_S6543,男,39,已婚,四川,硕士及以上,租房,其他企业,14,180000,有,无,77,C-普通客户,20000,0-通过
0000999993885112,anon_S8448,女,26,未婚,江苏,大专,租房,国有企业,6,980000,无,无,77,C-普通客户,20000,0-通过
0000999993890596,anon_S8990,男,27,已婚,广东,大专,租房,私营企业,7,4700000,无,无,77,C-普通客户,20000,0-通过
0000999993898041,anon_S9650,男,29,已婚,北京,高中,租房,私营企业,11,28540000,无,无,77,C-普通客户,20000,0-通过
0000999993896779,anon_S9606,男,28,未婚,河南,大专,租房,私营企业,8,16000000,无,无,77,C-普通客户,20000,0-通过
0000999993896780,anon_S9607,男,28,未婚,黑龙江,大专,租房,国有企业,8,16000000,无,无,77,C-普通客户,20000,0-通过
0000999993896189,anon_S9547,男,30,未婚,吉林,高中,租房,私营企业,12,12910000,无,无,77,C-普通客户,20000,0-通过
0000999993890937,anon_S9024,男,24,已婚,四川,大专,租房,私营企业,4,4750000,无,无,77,C-普通客户,20000,0-通过
0000999993891023,anon_S9033,男,34,离异,上海,初中及以下,租房,个体户,10,4832000,无,无,77,C-普通客户,20000,0-通过
0000999993865821,anon_S6524,男,35,已婚,四川,本科,租房,私营企业,12,174000,有,有,77,C-普通客户,20000,0-通过
0000999993891078,anon_S9038,男,25,未婚,浙江,大专,租房,外资企业,5,4920000,无,无,77,C-普通客户,20000,0-通过
0000999993896815,anon_S9610,女,28,未婚,湖南,本科,租房,私营企业,5,18000000,无,无,77,C-普通客户,20000,0-通过
0000999993891170,anon_S9048,女,29,未婚,福建,高中,租房,外资企业,11,4920400,无,无,77,C-普通客户,20000,0-通过
0000999993891205,anon_S9051,男,29,未婚,广西,高中,租房,私营企业,11,4920400,无,无,77,C-普通客户,20000,0-通过
0000999993873897,anon_S7328,女,38,未婚,海南,硕士及以上,租房,其他企业,13,320000,有,无,77,C-普通客户,20000,0-通过
0000999993891294,anon_S9060,女,25,未婚,江苏,大专,租房,其他企业,5,4970000,无,无,77,C-普通客户,20000,0-通过
0000999993891318,anon_S9062,女,28,离异,广东,大专,租房,私营企业,8,4989520,无,无,77,C-普通客户,20000,0-通过
0000999993891476,anon_S9078,男,25,未婚,四川,大专,租房,国有企业,5,5040000,无,无,77,C-普通客户,20000,0-通过
0000999993891487,anon_S9079,男,29,未婚,湖南,高中,租房,私营企业,11,5040000,无,无,77,C-普通客户,20000,0-通过
0000999993891501,anon_S9081,男,27,已婚,陕西,大专,租房,其他企业,7,5040000,无,无,77,C-普通客户,20000,0-通过
0000999993891545,anon_S9085,女,25,未婚,上海,大专,租房,私营企业,5,5040000,无,无,77,C-普通客户,20000,0-通过
0000999993891556,anon_S9086,男,29,已婚,辽宁,高中,租房,外资企业,11,5040000,无,无,77,C-普通客户,20000,0-通过
0000999993891704,anon_S9101,男,27,离异,浙江,大专,租房,外资企业,7,5205700,无,无,77,C-普通客户,20000,0-通过
0000999993891986,anon_S9128,男,29,未婚,北京,高中,租房,私营企业,11,5502602,无,无,77,C-普通客户,20000,0-通过
0000999993895969,anon_S9525,女,28,未婚,河北,大专,租房,私营企业,8,12303000,无,无,77,C-普通客户,20000,0-通过
0000999993892049,anon_S9134,男,25,离异,贵州,大专,租房,外资企业,5,5552090,无,无,77,C-普通客户,20000,0-通过
0000999993878783,anon_S7816,男,39,已婚,陕西,硕士及以上,租房,其他企业,14,435980,有,无,77,C-普通客户,20000,0-通过
0000999993892072,anon_S9137,男,29,未婚,广东,高中,租房,私营企业,11,5552090,无,无,77,C-普通客户,20000,0-通过
0000999993892118,anon_S9141,女,29,未婚,辽宁,高中,租房,私营企业,11,5600021,无,无,77,C-普通客户,20000,0-通过
0000999993885441,anon_S8480,男,28,未婚,广东,初中及以下,租房,私营企业,19,999000,无,无,77,C-普通客户,20000,0-通过
0000999993892265,anon_S9156,男,25,未婚,福建,大专,租房,国有企业,5,5920835,无,无,77,C-普通客户,20000,0-通过
0000999993896565,anon_S9585,男,29,未婚,广东,高中,租房,私营企业,11,15000000,无,无,77,C-普通客户,20000,0-通过
0000999993892287,anon_S9158,男,25,未婚,海南,大专,租房,私营企业,5,5920835,无,无,77,C-普通客户,20000,0-通过
0000999993892323,anon_S9162,男,25,未婚,陕西,大专,租房,私营企业,5,5920835,无,无,77,C-普通客户,20000,0-通过
0000999993885677,anon_S8503,女,26,已婚,吉林,初中及以下,租房,私营企业,16,1040000,无,无,77,C-普通客户,20000,0-通过
0000999993885688,anon_S8504,女,28,未婚,广东,大专,租房,私营企业,8,1040000,无,无,77,C-普通客户,20000,0-通过
0000999993860174,anon_S5959,女,35,未婚,湖南,本科,租房,国有企业,12,112000,有,有,77,C-普通客户,20000,0-通过
0000999993892447,anon_S9174,男,29,未婚,海南,初中及以下,租房,私营企业,9,6000000,无,无,77,C-普通客户,20000,0-通过
0000999993892458,anon_S9175,男,30,未婚,江西,高中,租房,私营企业,12,6000000,无,无,77,C-普通客户,20000,0-通过
0000999993892492,anon_S9179,男,25,未婚,江西,大专,租房,私营企业,5,6000000,无,无,77,C-普通客户,20000,0-通过
0000999993882031,anon_S8141,男,39,已婚,河南,硕士及以上,租房,私营企业,14,499000,有,无,77,C-普通客户,20000,0-通过
0000999993892855,anon_S9215,男,22,已婚,安徽,初中及以下,租房,私营企业,20,6400000,无,无,77,C-普通客户,20000,0-通过
0000999993892935,anon_S9223,男,25,已婚,北京,大专,租房,私营企业,5,6400000,无,无,77,C-普通客户,20000,0-通过
0000999993892946,anon_S9224,男,25,未婚,安徽,大专,租房,私营企业,5,6400000,无,无,77,C-普通客户,20000,0-通过
0000999993892991,anon_S9229,男,30,未婚,四川,高中,租房,外资企业,12,6400000,无,无,77,C-普通客户,20000,0-通过
0000999993885699,anon_S8505,男,28,已婚,上海,初中及以下,租房,个体户,14,1040000,无,无,77,C-普通客户,20000,0-通过
0000999993893020,anon_S9232,女,25,未婚,北京,大专,租房,外资企业,5,6400000,无,无,77,C-普通客户,20000,0-通过
0000999993893042,anon_S9234,男,29,未婚,浙江,初中及以下,租房,个体户,9,6450344,无,无,77,C-普通客户,20000,0-通过
0000999993893133,anon_S9243,男,30,未婚,江苏,高中,租房,私营企业,12,6520447,无,无,77,C-普通客户,20000,0-通过
0000999993893144,anon_S9244,女,27,已婚,河南,大专,租房,私营企业,7,6520447,无,无,77,C-普通客户,20000,0-通过
0000999993885702,anon_S8506,男,29,已婚,安徽,高中,租房,私营企业,11,1040000,无,无,77,C-普通客户,20000,0-通过
0000999993893279,anon_S9257,女,27,已婚,宁夏,大专,租房,国有企业,7,6626058,无,无,77,C-普通客户,20000,0-通过
0000999993885713,anon_S8507,男,30,已婚,甘肃,高中,租房,外资企业,12,1040000,无,无,77,C-普通客户,20000,0-通过
0000999993893326,anon_S9262,男,30,未婚,北京,高中,租房,私营企业,12,6626058,无,无,77,C-普通客户,20000,0-通过
0000999993896101,anon_S9539,男,27,未婚,安徽,本科,租房,国有企业,4,12572920,无,无,77,C-普通客户,20000,0-通过
0000999993893359,anon_S9265,女,28,未婚,广东,大专,租房,其他企业,8,6626058,无,无,77,C-普通客户,20000,0-通过
0000999993893360,anon_S9266,女,27,未婚,重庆,大专,租房,外资企业,7,6749000,无,无,77,C-普通客户,20000,0-通过
0000999993899985,anon_S9859,男,31,已婚,福建,大专,其他,国有企业,11,3040000000,无,无,77,C-普通客户,20000,0-通过
0000999993893473,anon_S9277,男,27,未婚,辽宁,本科,租房,私营企业,4,6950000,无,无,77,C-普通客户,20000,0-通过
0000999993893542,anon_S9284,男,29,未婚,山东,高中,租房,私营企业,11,7003000,无,无,77,C-普通客户,20000,0-通过
0000999993894614,anon_S9391,男,25,未婚,新疆,大专,租房,私营企业,5,8400000,无,无,77,C-普通客户,20000,0-通过
0000999993893586,anon_S9288,男,25,未婚,宁夏,大专,租房,私营企业,5,7003000,无,无,77,C-普通客户,20000,0-通过
0000999993893994,anon_S9329,男,27,未婚,安徽,初中及以下,租房,私营企业,18,7350000,无,无,77,C-普通客户,20000,0-通过
0000999993894239,anon_S9353,男,28,未婚,陕西,大专,租房,私营企业,8,8000000,无,无,77,C-普通客户,20000,0-通过
0000999993868719,anon_S6812,男,20,未婚,重庆,初中及以下,自购房,私营企业,12,217458,有,有,78,C-普通客户,20000,0-通过
0000999993871379,anon_S7077,女,26,未婚,辽宁,本科,自购房,外资企业,3,260625,有,有,78,C-普通客户,20000,0-通过
0000999993871437,anon_S7083,男,21,未婚,湖南,本科,自购房,私营企业,0,260717,有,有,78,C-普通客户,20000,0-通过
0000999993868583,anon_S6799,男,43,未婚,辽宁,硕士及以上,租房,私营企业,18,215781,有,无,78,C-普通客户,20000,0-通过
0000999993868447,anon_S6785,男,26,已婚,宁夏,本科,自购房,私营企业,3,215000,有,有,78,C-普通客户,20000,0-通过
0000999993868414,anon_S6782,男,21,未婚,江苏,本科,自购房,私营企业,0,214920,有,有,78,C-普通客户,20000,0-通过
0000999993868390,anon_S6780,男,23,未婚,上海,本科,自购房,私营企业,0,214920,有,有,78,C-普通客户,20000,0-通过
0000999993868345,anon_S6775,男,24,未婚,重庆,本科,自购房,私营企业,1,212000,有,有,78,C-普通客户,20000,0-通过
0000999993867884,anon_S6729,男,24,未婚,上海,本科,自购房,私营企业,1,205000,有,有,78,C-普通客户,20000,0-通过
0000999993871721,anon_S7112,男,22,已婚,青海,本科,自购房,外资企业,0,270035,有,有,78,C-普通客户,20000,0-通过
0000999993867828,anon_S6723,男,24,未婚,福建,本科,自购房,私营企业,1,201000,有,有,78,C-普通客户,20000,0-通过
0000999993880011,anon_S7939,男,44,未婚,天津,硕士及以上,租房,私营企业,19,454480,有,无,78,C-普通客户,20000,0-通过
0000999993870579,anon_S6997,男,21,未婚,甘肃,本科,自购房,外资企业,0,242051,有,有,78,C-普通客户,20000,0-通过
0000999993867737,anon_S6714,男,24,已婚,河北,本科,自购房,私营企业,1,198939,有,有,78,C-普通客户,20000,0-通过
0000999993867589,anon_S6699,男,21,未婚,安徽,大专,自购房,个体户,1,198655,有,有,78,C-普通客户,20000,0-通过
0000999993867578,anon_S6698,男,21,未婚,山东,本科,自购房,外资企业,0,197008,有,有,78,C-普通客户,20000,0-通过
0000999993867567,anon_S6697,男,24,未婚,河北,本科,自购房,私营企业,1,197008,有,有,78,C-普通客户,20000,0-通过
0000999993877803,anon_S7718,男,23,未婚,浙江,本科,自购房,私营企业,0,400822,有,有,78,C-普通客户,20000,0-通过
0000999993867318,anon_S6673,男,21,未婚,陕西,本科,自购房,私营企业,0,196000,有,有,78,C-普通客户,20000,0-通过
0000999993872102,anon_S7150,男,22,已婚,贵州,本科,自购房,私营企业,0,279000,有,有,78,C-普通客户,20000,0-通过
0000999993867089,anon_S6650,男,26,未婚,浙江,本科,自购房,私营企业,3,194000,有,有,78,C-普通客户,20000,0-通过
0000999993872124,anon_S7152,男,26,未婚,山西,本科,自购房,私营企业,3,279820,有,有,78,C-普通客户,20000,0-通过
0000999993872157,anon_S7155,男,44,未婚,福建,硕士及以上,租房,其他企业,19,279820,有,无,78,C-普通客户,20000,0-通过
0000999993866937,anon_S6635,女,22,已婚,安徽,本科,自购房,私营企业,0,192000,有,有,78,C-普通客户,20000,0-通过
0000999993872180,anon_S7158,男,26,未婚,贵州,本科,自购房,私营企业,3,279820,有,有,78,C-普通客户,20000,0-通过
0000999993866802,anon_S6622,男,25,未婚,山东,本科,自购房,个体户,2,190000,有,有,78,C-普通客户,20000,0-通过
